Name,Author,Suggest for blog,Year,Month,Program,Theme,Created by,Last Updated,Original Document (Google Doc),Suggest for program mailing
"""My Parents"" by Katie Virginia Hidalgo",,No,2018,01 - January,Word Theme Essay,https://www.notion.so/My-Parents-885a248b35c34a0ba079f64102686602,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1TavKyB1Nz3vF4yCKePvIK2f9dlD8tYflw1F9YgaGOH4/edit,No
“In the Garden of My Mind” by LeRoy Sodorff,,No,2018,05 - May,Word Theme Essay,https://www.notion.so/Flowers-11000c6c57cb47949ca6c79b70e4b06d,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/13UQrsWq8rOy3tBj1_CJ-iaUUuFeSTtSvk942B6X9Fnc/edit,No
‘Thank You!’ by Edward Williams,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1v8-ugkbtafz2CgC1tPvBKlgomzX3HJVBYjPT_ESFAmU/edit,No
“Emerging From the Fog” by Terry Lytle,,No,2018,06 - June,Word Theme Essay,https://www.notion.so/Emerging-From-the-Fog-030a89775d564ee29a4948bd452f5dc7,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1rVJXL2SJ57WjLA34EPsWX3DcIUtNrPxO9ZR6WjhBk-Y/edit,No
"""Island"" by Calvin Clarke",,No,2015,09 - September,Picture Essay,https://www.notion.so/Island-cfcf23d5126d43e6823c01f6485e892c,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1BTJZ2da7540RQY_UQdsbCYk9LZDZcbB2P8WoxueZ21c/edit,No
"""Blink of an Eye"" by Jennifer Black",,No,2018,04 - April,Word Theme Essay,https://www.notion.so/Blink-of-an-Eye-ee8b8cc11c89440a9f1dd6eeca01ff04,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1c_4uBEPx0xP3ceBEwr8l3e-j7ZP8xVv1v7oDVAtCpdw/edit,No
"""Life's Purpose"" by Delvin Diles",,No,2017,09 - September,Word Theme Essay,https://www.notion.so/Life-s-Purpose-d52f9cdeae1f4450a5d94345175cd69b,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/110EvwsH7P5e8CedDsZhiuQiIcqKMI7nl-CRNRPnm2Ao/edit,No
"""Tricky Business"" by M. Herrera",,No,2019,08 - August,Word Theme Essay,https://www.notion.so/Tricky-Business-331831255f2948e1a67bb59bfc7bf731,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1iXQAjks0QoOc6NzMaJ5Md7tVrgnNWtuVSpR0cPtffxY/edit,No
“Spirit of the American Republic” by Jeff Wagner,,No,2019,03 - March,Picture Essay,https://www.notion.so/Person-Sitting-on-a-Dock-picture-266237cd68be4a45b783a908d2a9542d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1_KPOQVLxplE2SET99QaNQ4rO4Nd_MF10EAEyzCfXbVM/edit,No
"""Apologies"" by Scott Shultz",,No,2018,03 - March,Word Theme Essay,https://www.notion.so/Apologies-f25d17451e734da89b4936dab893b044,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1x-0avkYjH-oDSnYwa4vqqVgHYJNehSq6Oc5EtIV7_n8/edit,No
“When life gives you cranberry filling make Creanut Butter!” by Jeremy Brown,,No,2019,04 - April,Word Theme Essay,https://www.notion.so/When-Life-Gives-You-ab769e74fc364ed6b29790fe8dd58fee,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1em6VLQLhtpEuWKw5W_Uotx9VLGuQm4o795Op_NYsv7s/edit,No
"""Sad Wolf"" by Daniel Matthews",,No,2016,04 - April,Picture Essay,https://www.notion.so/Lone-Dog-picture-b4a2224e915d4b7c89e169603c5f7e7b,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1EzzBkbO_TraNJ5fjrrgsOkb5qpxyQjpXPRmJv1umnRI/edit,No
“CAMP CATAWBA” by Jack Simpson,,Yes,2019,08 - August,Picture Essay,https://www.notion.so/Girl-Playing-Flute-picture-6179f791cdf2419391cee89ade29b825,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1SorasxngnrNiCUAQBCYdQvicbq_LpoxrqRid85rOkDE/edit,No
"""Protected"" by Shaun Blake ",,No,2017,10 - October,Word Theme Essay,https://www.notion.so/Protected-26f7ccde22ae404183ef7c028123da63,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1AvGyqNS6y_oR_SblH1bmlqkQXERLS1VyHnJsjn4vc6M/edit,No
"""Apologies"" by Joseph Alvin Parrish",,No,2018,03 - March,Word Theme Essay,https://www.notion.so/Apologies-f25d17451e734da89b4936dab893b044,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1B5SBPEy8P4rj6_3jtTAIh4e_10CSkCqFvJ0uzt0nB6I/edit,No
"""Jam Out"" by Delvin Diles",,No,2018,02 - February,Word Theme Essay,https://www.notion.so/Tuned-In-d1ef46d8199d46d48b73dfdd8662bcb0,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1iRhz-vLP8FUXeaNfuYCJxijrY7KadWPq9Mw-CPd-LT4/edit,No
"""The Unexpected Isle"" by Kadaron Sledge",,No,2015,09 - September,Picture Essay,https://www.notion.so/Island-cfcf23d5126d43e6823c01f6485e892c,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1WFYN9c2fT0IazvY2C7SlzLQDf31ldeWX1zvHUdQKIOI/edit,No
"""Glory Days"" by Jonathan McGeach",,No,2016,05 - May,Picture Essay,https://www.notion.so/Two-Women-picture-3c434cfd69134156b273e517b3ab35a9,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1prRw8JhPa9z035mOaOMLnFpjy649SN4UXdTnNJfzT0c/edit,No
"""Nuclear Bugs"" by Colin VanBilliard",,No,2016,02 - February,Picture Essay,https://www.notion.so/Birds-picture-0baab23a44a641228010fd5a01320de9,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nfILniOo79NC4OBPZE61qnzre6S5AxDQPVtctb8b4Aw/edit,No
“Where the Wind Blew Pt. 2” by Cambren Thomas,,No,2018,04 - April,Word Theme Essay,https://www.notion.so/Blink-of-an-Eye-ee8b8cc11c89440a9f1dd6eeca01ff04,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Z1GSXxpHqKaIk510R-MQYwx7ySFCW_geS5IwgZEpAOY/edit,No
"""Dogs and Parallels"" by Michael B. Willis",,No,2016,04 - April,Picture Essay,https://www.notion.so/Lone-Dog-picture-b4a2224e915d4b7c89e169603c5f7e7b,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1MS4I2Ighzn7f_7oBbB967y0qNBlLIKkdoB19i-Z13nI/edit,No
“Upside Down Sky” by Fletcher Roosevelt,,No,2019,03 - March,Picture Essay,https://www.notion.so/Person-Sitting-on-a-Dock-picture-266237cd68be4a45b783a908d2a9542d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1sw8eAXfmrL_dKbwn62Fzw9j_ZmgtUAWv-ThDPboihj0/edit,No
"""Stars"" by John Naylor",,No,2017,02 - February,Word Theme Essay,https://www.notion.so/Stars-764e8fe72d3d4601a5177564f6630453,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Fu277SyEvEfV7OoFqAx8IhkKjuIB-a6peYH9d-yCiv0/edit?usp=sharing,No
“Children Chained” by Richard J. Schmidlkofer,,No,2019,10 - October,Picture Essay,https://www.notion.so/Kids-with-Chains-d9a2070769334d70b1374a360f545fad,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1WmLBoKOqiQxOQs6dadkWU4iW4ScywXmWLthrf2ox5yc/edit,No
"""Flowers"" by Martin Vicario ",,No,2018,05 - May,Word Theme Essay,https://www.notion.so/Flowers-11000c6c57cb47949ca6c79b70e4b06d,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/17PQtQd6tRZJ8F_vmxNQL2Z5pVnEISF67hn3xRYsymtk/edit,No
"""Girl On Bench"" by Brian Lowe",,No,2015,08 - August,Picture Essay,https://www.notion.so/Girl-On-Bench-cfc4f85c71484acaa5142b8d4a5573b4,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1y-8afqR3zqAY_3pPZtj6Yk0Xd-Rxlw6QmPneVc-XNes/edit,No
"""Tuned In"" by Cesar Hernandez",,No,2018,02 - February,Word Theme Essay,https://www.notion.so/Tuned-In-d1ef46d8199d46d48b73dfdd8662bcb0,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1kAYDXJmCKp_izaVbaWZEK69HDY8ef0tZPd-pKJHn3Sw/edit,No
by Chad Campbell,,No,2019,04 - April,Word Theme Essay,https://www.notion.so/When-Life-Gives-You-ab769e74fc364ed6b29790fe8dd58fee,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/14ICueWW8pphcN8ZulbtI0H3BVkdxba0OSoX053J0Kjg/edit,No
"""Oral Hygiene"" by John Naylor",,No,2015,12 - December,Word Theme Essay,https://www.notion.so/Practical-Joke-698ad4db8b73434696132bfc3ab92043,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nBLxjM0VadXddEmFQRY7WQfKS6HmC-xdDNTkik97IkE/edit,No
"""Bargains"" by Shannon Guess Richardson",,No,2017,03 - March,Word Theme Essay,https://www.notion.so/Bargains-aba0935af22e4a5b88faf3d290f655eb,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1cWVLkoFrb1Se5x1a59Y6vmJ9uw4id7TMJUILzIGwRNM/edit?usp=sharing,No
"""Tuned In"" by Dan Perkins",,No,2018,02 - February,Word Theme Essay,https://www.notion.so/Tuned-In-d1ef46d8199d46d48b73dfdd8662bcb0,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1TuLKGfFArDUc1fkFfxUyCu9iXzaV_J0yK58D7S3QOkY/edit,No
“Blink of an Eye” by Martin Vicario,,No,2018,04 - April,Word Theme Essay,https://www.notion.so/Blink-of-an-Eye-ee8b8cc11c89440a9f1dd6eeca01ff04,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1GnX3-KRxXJ1bUEQ0NZiKDhF-avOUzteOhzgiKpL8YNM/edit,No
“Believe It or Not” by David M. Brown Jr,,No,2019,03 - March,Word Theme Essay,https://www.notion.so/Believe-It-or-Not-5606a5248d3c4545a5fca43545901e88,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1bJiqa8CoJaiJQSFXeuouM0D-7YxRSub_asVVjcKDOVY/edit,No
“Monkey Marriage” by Robert Johan Richter,,No,2018,07 - July,Word Theme Essay,https://www.notion.so/Weddings-ef5ca531c72442c7a00d32a5cb6c988c,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1KMDnOyyidSvfCg_DU2Z7mFVQ9c6bosS0YLOUJVi7fHQ/edit,No
"""All Alone"" by Chad Dias",,No,2016,04 - April,Picture Essay,https://www.notion.so/Lone-Dog-picture-b4a2224e915d4b7c89e169603c5f7e7b,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1JO3YoqELZq0ImJVxIkjbwDgq-teDp0ynDkUPx7Rfq1w/edit,No
"""BELIEVE IT OR NOT"" by Jack Simpson",,No,2019,03 - March,Word Theme Essay,https://www.notion.so/Believe-It-or-Not-5606a5248d3c4545a5fca43545901e88,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1WfKxMaqLxP6N-1PoxHMzOunzHwLl_GexsutvM2rnzBk/edit,No
“I Found the Truth” by Dr. Nkrumah Lumumba Valier,,No,2017,01 - January,Word Theme Essay,https://www.notion.so/Found-2144c4dc561a4a9696d40aa0216ade05,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1WSfhfvJIV9W9ZUww3DDSQHg9CPM1pq_45x8A_iP1IWA/edit?usp=sharing,No
“Look above your head” by Carl Nunnery,,No,2019,04 - April,Picture Essay,https://www.notion.so/Blimp-picture-cd62b6c260f045019870c8b096884994,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1bVr9RczOwsN-8JsDYb59ICdXMG7E-hAxVQX1JELOQRE/edit,No
“Saving Mama” by Leo Cardez,,No,2019,10 - October,Picture Essay,https://www.notion.so/Kids-with-Chains-d9a2070769334d70b1374a360f545fad,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jgp55N8xPsCoLK9JsdbgKo0u-e2oIjHNLIOEkHdIo3o/edit,No
“Catch a Breath” by Giles Belcher,,No,2019,10 - October,Picture Essay,https://www.notion.so/Kids-with-Chains-d9a2070769334d70b1374a360f545fad,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1AwtnYR4lTC-9NJ-obApeyIsE5I6i9DEXlJCwclLNvTQ/edit,No
“A Tall Tale?” by Douglas Knakmuhs,,No,2019,03 - March,Picture Essay,https://www.notion.so/Person-Sitting-on-a-Dock-picture-266237cd68be4a45b783a908d2a9542d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1MSAWV8QwvNBwjWQgO_BF1ISIYfvX5NW0djCzVehzawg/edit,No
"""I Could be Wrong"" by Eric Hassel",,No,2017,11 - November,Word Theme Essay,https://www.notion.so/Thwarted-2ee9cdd32cdc43b29930329e39461140,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1A97xj-FgETdh-fGuTgHbLrtcBSXdZ0XwuFReQCRHaXc/edit,No
"""Flying"" by Justin Kirk",,No,2019,11 - November,Word Theme Essay,https://www.notion.so/Flying-b539dacab61a43858173795cbf9dc400,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1FqLcxVtl2N-3LlQCwAFf6crdNrUNtOgfKx8YsK2K1YQ/edit,No
“The Hot Cold” by Robert Johan Richter,,No,2019,07 - July,Picture Essay,https://www.notion.so/Wolves-927e8359d3464475b5b936251b8b1fa3,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1BJ5RAllzPs7blHuwgrH9yd00s2vRs1cPLcQ56PKza98/edit,No
"""Looking and Losing"" by Victor Apodaca",,No,2019,01 - January,Picture Essay,https://www.notion.so/Girlfriend-Meme-picture-f61e0d642b564776bbea50081735c65d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1fldt7B0r_z0YKVVwesefTxrRX-vfPwdlyx7RpU1PwR8/edit,No
"""Almost"" by Matthew Quintana",,No,2017,05 - May,Word Theme Essay,https://www.notion.so/Almost-0d6da50b10734a99a5cff66f57309cdf,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1g1H-1EPv29TwZj0FKFCY__sMOY1xHAb2BNahqWSVOvM/edit,No
“When Life Gives You Shit. Make Pie” by Yankee Lawyer,,No,2019,04 - April,Word Theme Essay,https://www.notion.so/When-Life-Gives-You-ab769e74fc364ed6b29790fe8dd58fee,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1a9J7l-Ehji3dtu2SbP5bV3UtwqCKdyDNiaubMa3SGE4/edit,No
“Me and my Burka” by Catherine LaFleur,,No,2019,06 - June,Word Theme Essay,https://www.notion.so/Spring-Fever-926be6836f7742f6ab7a3674479f2e81,Cathy Xie,"February 21, 2021 4:48 AM",,No
“Apotheosis” by Tom Farlow,,No,2019,03 - March,Picture Essay,https://www.notion.so/Person-Sitting-on-a-Dock-picture-266237cd68be4a45b783a908d2a9542d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/19aNjHfCxDg1W7ijLL1FQbfWO7E9r2tma04SH22bdlOg/edit,No
“Footprints Fading: A Short Screenplay” by Todd Leatherhead,,No,2019,12 - December,Picture Essay,https://www.notion.so/Baby-Feet-c21bb47aa7dc4111b49b31db9d02b9a9,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1EmQUuCTyEDChYwpwzvf9mZPuchbSMVEZz8b0PJDuLtw/edit,No
“When Death Comes” by Dr. Nkrumah Lumumba Valie,,No,2015,11 - November,Picture Essay,https://www.notion.so/Woman-in-Black-576d14a63c184a8aa3074dcaa35d574e,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1vnW6Uiw0jzyV1aGjlJcO0TVz5C_dZ3SyCdxNFd119jg/edit,No
"""Helping Hand (Me!)"" by Detrick Shaw",,No,2019,07 - July,Word Theme Essay,https://www.notion.so/Helping-Hand-d9cabd2858d341c18e2efd38db1b2a6a,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1k-vHQntmxOPe6VLhSESVIJ8VHi6Edb9QR2Jv33aes20/edit,No
"""Thankful"" by Jeremy Brown",,No,2017,12 - December,Word Theme Essay,https://www.notion.so/Thankful-4222ec4c132c4e8bb8f48112aa6afa11,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1vwR09NwEyoJUUfIDtRXoJFmpBI06FFTbotxHQbm1cBE/edit,No
“This Doesn’t Taste Right” by John Naylor,,No,2019,04 - April,Picture Essay,https://www.notion.so/Blimp-picture-cd62b6c260f045019870c8b096884994,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Fc9VKQMYF2R1W3xmpQrwCPdruqGenrz52kQoBJUu8zw/edit,No
“Street Performers” by Daniel Huffman Jr.,,No,2019,10 - October,Picture Essay,https://www.notion.so/Kids-with-Chains-d9a2070769334d70b1374a360f545fad,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1lHmQBHIgRg4Ttjku19fw2NqcxZljWAAKP2Khvlm7zgg/edit,No
"""Everbody's Frustrated"" by Deadrian Gainous",,No,2017,11 - November,Word Theme Essay,https://www.notion.so/Thwarted-2ee9cdd32cdc43b29930329e39461140,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1reV2PhfeQlO-xqhN5KuZJZxvyj8A5hOMFrmpxa9aJfc/edit,No
"""Nail the Landing"" by James Earhart",,No,2019,09 - September,Word Theme Essay,https://www.notion.so/A-Close-Call-cd5b212ec51a44398461d66a54ad173e,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/13Wg02ROccG09MA12k4vkBwRkrTt3ppv6Cse1ypKOZC8/edit,No
“When life gives you” by J.Q Chic,,No,2019,04 - April,Word Theme Essay,https://www.notion.so/When-Life-Gives-You-ab769e74fc364ed6b29790fe8dd58fee,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NHsydUP3IeDjlWswkXFD_gGZdqfsmtjFSuNWcJSDwvI/edit,No
“The Straight and Narrow” By Carl Nunnery,,No,2019,02 - February,Picture Essay,https://www.notion.so/Railroad-Track-picture-b34f2bfd780042899829127dda3b4b96,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1gMo-YZyRP0a422dI55tuU6GLXMJlE1UBufrvyyhGV7k/edit,No
,,No,,,Poetry,,Lucero Contreras,"February 21, 2021 4:48 AM",,No
"""Chasing Crumbs of Justice"" by Nate Lindell",,No,2017,05 - May,Word Theme Essay,https://www.notion.so/Almost-0d6da50b10734a99a5cff66f57309cdf,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1QBOnVleIP_56qiZVrOvTyrjAh7e4ryL_SXJlkNJEUDw/edit,No
"""Tuned In"" by John Mahaffey",,No,2018,02 - February,Word Theme Essay,https://www.notion.so/Tuned-In-d1ef46d8199d46d48b73dfdd8662bcb0,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1HTMOEgT4MnxEvp3SYD8Vj7IbrJZMeQSHNU00wsXIdsY/edit,No
“Picture Theme” by Terrell Gravely,,No,2019,05 - May,Picture Essay,https://www.notion.so/Fox-Pushing-Duck-in-Basket-picture-7ca32868b1f246bfa2f0ba32e68ef5e4,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/15dM9GTlTwHwT5tKISwQtdHbYLmG240ckt70LFVLDZdo/edit,No
“As Remarkable As It May Seem…” by Todd Leatherland,,No,2019,03 - March,Word Theme Essay,https://www.notion.so/Believe-It-or-Not-5606a5248d3c4545a5fca43545901e88,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1q-I0IFzOI8mwDkjd-KA80HkKZTqIRd1E3N3VxTUfnRU/edit,No
"""Flying"" by Jack Simpson",,No,2019,11 - November,Word Theme Essay,https://www.notion.so/Flying-b539dacab61a43858173795cbf9dc400,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1JOYph_cy44li588LFOXwMUMDzp7cntqYzTNhboIQfzw/edit,No
"""Girl On Bench"" by Brandon Fleming",,No,2015,08 - August,Picture Essay,https://www.notion.so/Girl-On-Bench-cfc4f85c71484acaa5142b8d4a5573b4,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1scjhhkMUYU3G5L5voJRomejvkQhPlN3LgBUITuMyg5M/edit,No
“Apologies” by William “Jay” Sprayberry Jr.,,No,2018,03 - March,Word Theme Essay,https://www.notion.so/Apologies-f25d17451e734da89b4936dab893b044,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1fW71bKZKpuPqBDiqvtQ_0jfByHCIyBlV4I84U8SL6js/edit,No
“Out of the Fog” by Philander Jenkins,,No,2018,06 - June,Word Theme Essay,https://www.notion.so/Emerging-From-the-Fog-030a89775d564ee29a4948bd452f5dc7,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1TWQcXMaO8VD7WTAwIQ8WlBMmB_u7-vHLKgqK_wAlGYE/edit,No
“Young Performers–Future Leaders” by Mark Adam Peirano,,No,2019,10 - October,Picture Essay,https://www.notion.so/Kids-with-Chains-d9a2070769334d70b1374a360f545fad,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1RpIhcglsKPbhfqrLlJoVOrq8VpkmS3uxn724FfaKDy0/edit,No
Untitled by Lance Porter,,No,2019,11 - November,Picture Essay,https://www.notion.so/Girl-Looking-through-Window-6fcdae9133d449fa9755e7dbc8ecb2ea,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1bRH1ZsA4wRLiD6rcgBcUWd1PRUH_tZrnOqBPhAaajS8/edit,No
"""Paranoia"" by Rich Gross",,No,2015,12 - December,Picture Essay,https://www.notion.so/Boys-Smoking-65888a4183b74b48ab1b636bb399689a,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1YpIp7seGrPeNsfUvWJ7Em695me3irI0RP2_6JLOi9_0/edit,No
“Girl Playing Flute” by Chad Frank,,No,2019,08 - August,Picture Essay,https://www.notion.so/Girl-Playing-Flute-picture-6179f791cdf2419391cee89ade29b825,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Sz3-AM2gWcDILvApIv5IDUbvwQbLedcDu9IOTKXHtm8/edit,No
"""Impossible"" by Delvin Diles",,No,2018,03 - March,Word Theme Essay,https://www.notion.so/Apologies-f25d17451e734da89b4936dab893b044,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1KcRhIEcGO8LNpHNUmbIk7mIbC4fQAdzgKEMFGFqPn9g/edit,No
by Nate Lindell,,No,2019,01 - January,Word Theme Essay,https://www.notion.so/Helping-Out-f3b65ca109304bba992c6b92eb8da748,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Fy-2NmHpmiICRmJ2R6xRnkZZ-dFMo1g3QHj8Y3VWc_M/edit,No
"""Helping Hand"" by John Naylor",,No,2019,07 - July,Word Theme Essay,https://www.notion.so/Helping-Hand-d9cabd2858d341c18e2efd38db1b2a6a,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1d54UE3ILomdE60S3uYMlo_fWwlDxxv8n2MZIUGZM5Nw/edit,No
“Sky High” by John Naylor,,No,2019,04 - April,Picture Essay,https://www.notion.so/Blimp-picture-cd62b6c260f045019870c8b096884994,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/17yHwbSAEMkC9ExauefOIYM93hphqu83YD8ptQ8-O6nY/edit,No
"""Life's Sacrifice for Living"" by Nate A. Lindell",,No,2017,10 - October,Word Theme Essay,https://www.notion.so/Protected-26f7ccde22ae404183ef7c028123da63,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1RPxcJh2ErZsb-BUg7WkdyrNdxqP8fkjVntgE0bMFZIY/edit,No
"""My Body"" by Jeremiah S. Taylor",,No,2019,12 - December,Word Theme Essay,https://www.notion.so/My-Body-32aabae793f142c58438600f395655cf,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1hbjbcgo3Jj7HXJtC6KqqLWPmNAZrH4XVUWe0lUMj37s/edit,No
“Celtic Fires” by James Cepak,,No,2019,08 - August,Picture Essay,https://www.notion.so/Girl-Playing-Flute-picture-6179f791cdf2419391cee89ade29b825,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nNJqfIhObB3lYiF-vz06IDxi2jFn0H674achHU2MGPs/edit,No
"""Boys Smoking"" by Samuel K. Byrd",,No,2015,12 - December,Picture Essay,https://www.notion.so/Boys-Smoking-65888a4183b74b48ab1b636bb399689a,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1z5ynMXkmMDf_EzTQgzajMBOlyQmDy-6_ET76dGqXwcw/edit,No
